ID,Region,GenderNow,Age,Marital,Degree,Employed,Income,Polviews,Pres16,DeathPenalty,Courts,Attend,Postlife,Happy,Satfin,Energy
1477,South,Not applicable,63,Divorced,High school,Yes,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Monthly,Yes,Pretty happy,More or less,Don't know
1478,South,Woman,32,Never married,Junior college,No,"[0, 24999]",Slghtly conservative,Clinton,NA,Don't know,Never,Yes,Very happy,Not at all,Don't know
1479,South,Man,33,Never married,Bachelor,Yes,"[75000, 129999]",Slghtly conservative,Clinton,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,Satisfied,Too little
1480,South,Not applicable,79,Never married,High school,No,Not applicable,NA,Clinton,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,Don't know
1481,South,Not applicable,22,Never married,High school,Yes,"[0, 24999]",Moderate,NA,Oppose,Too harsh,Occasionally,Yes,Pretty happy,Satisfied,Don't know
1482,South,Not applicable,24,Never married,High school,Yes,"[25000, 49999]",Moderate,Clinton,NA,Don't know,Weekly,Yes,Pretty happy,More or less,Too little
1483,South,Woman,31,Married,Bachelor,No,Not applicable,Liberal,Other,Favor,Don't know,Occasionally,Yes,Pretty happy,More or less,Too little
1484,South,Not applicable,43,Married,Bachelor,No,"[0, 24999]",Moderate,Trump,Favor,Not harsh enough,Never,Yes,Pretty happy,More or less,About right
1485,South,Woman,56,Divorced,Bachelor,Yes,$130000 +,Moderate,Trump,Favor,Not harsh enough,Never,No,Very happy,Satisfied,Too little
1486,South,Man,54,Divorced,High school,No,"[0, 24999]",Conservative,Trump,Favor,About right,Occasionally,No,Pretty happy,Satisfied,Too little
1487,South,Not applicable,47,Married,High school,Yes,"[50000, 74999]",Slightly liberal,NA,Favor,Too harsh,Never,No,Very happy,Satisfied,Too little
1488,South,Not applicable,72,Married,Bachelor,No,Not applicable,Conservative,Trump,Oppose,Don't know,Weekly,Yes,Very happy,Satisfied,Too much
1489,South,Man,60,Married,Graduate,No,$130000 +,Conservative,Trump,Favor,About right,Weekly,Yes,Very happy,Satisfied,About right
1490,South,Man,34,Married,Graduate,Yes,"[75000, 129999]",Slghtly conservative,Trump,Favor,About right,Never,Don't know,Pretty happy,More or less,Too little
1491,South,Not applicable,38,Married,Bachelor,Yes,"[75000, 129999]",Liberal,Clinton,Oppose,About right,Never,No,Pretty happy,More or less,Too little
1492,South,Woman,58,Married,Graduate,No,$130000 +,Conservative,Trump,Favor,About right,Occasionally,Yes,Pretty happy,Satisfied,About right
1493,South,Not applicable,67,Divorced,Bachelor,No,Not applicable,Moderate,Trump,Oppose,Not harsh enough,Monthly,Yes,Not too happy,Not at all,Too little
1494,South,Woman,39,Never married,High school,No,Not applicable,Conservative,NA,Favor,Too harsh,Occasionally,No,Pretty happy,Satisfied,About right
1495,South,Woman,75,Divorced,High school,No,Not applicable,Conservative,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,Not at all,Too little
1496,South,Not applicable,65,Married,Junior college,No,"[0, 24999]",Moderate,Clinton,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,About right
1497,South,Man,56,Never married,High school,No,Not applicable,Liberal,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,Not at all,Too little
1498,South,Not applicable,35,Divorced,Junior college,No,Not applicable,Extremely liberal,NA,Favor,Too harsh,Weekly,Yes,Pretty happy,More or less,Too much
1499,South,Woman,57,Married,Graduate,Yes,"[25000, 49999]",Moderate,Clinton,Favor,Too harsh,Weekly,Yes,Pretty happy,Not at all,Too little
1500,South,Man,63,Married,High school,Yes,"[0, 24999]",Moderate,NA,Oppose,Too harsh,Never,Yes,Pretty happy,Not at all,About right
1501,South,Not applicable,29,Never married,High school,Yes,"[0, 24999]",Moderate,Clinton,Favor,Too harsh,Never,Yes,Pretty happy,Not at all,Too little
1502,South,Not applicable,66,Married,High school,No,Not applicable,Slghtly conservative,Trump,Favor,Not harsh enough,Occasionally,Yes,Very happy,Satisfied,Too little
1503,South,Not applicable,58,Widowed,Junior college,No,Not applicable,Moderate,Clinton,Favor,About right,Occasionally,No,Pretty happy,More or less,About right
1504,South,Not applicable,77,Married,Bachelor,Yes,"[25000, 49999]",Extremely liberal,Clinton,Oppose,NA,Never,Yes,Pretty happy,Not at all,Too little
1505,South,Not applicable,38,Never married,Less than high school,Yes,"[25000, 49999]",Extremely liberal,NA,Oppose,About right,Weekly,No,Pretty happy,More or less,About right
1506,South,Woman,34,Married,Junior college,Yes,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Occasionally,Yes,Very happy,More or less,About right
1507,South,Woman,27,Never married,High school,Yes,"[25000, 49999]",Moderate,NA,Favor,Too harsh,Occasionally,Yes,Not too happy,Not at all,About right
1508,South,Not applicable,46,Married,Less than high school,No,Not applicable,Moderate,NA,Favor,Not harsh enough,Weekly,Yes,Very happy,Satisfied,Too much
1509,South,Woman,45,Divorced,Junior college,Yes,"[0, 24999]",Moderate,Clinton,Favor,Not harsh enough,Occasionally,Don't know,Pretty happy,Not at all,Don't know
1510,South,Not applicable,23,Married,Junior college,Yes,"[0, 24999]",Slightly liberal,NA,Favor,Not harsh enough,Monthly,Yes,Pretty happy,More or less,Too little
1511,South,Woman,25,Never married,Junior college,Yes,"[25000, 49999]",Moderate,Clinton,Favor,Don't know,Monthly,Yes,Very happy,More or less,Don't know
1512,South,Man,23,Never married,High school,Yes,"[0, 24999]",Slghtly conservative,Trump,Favor,About right,Occasionally,Yes,Pretty happy,Not at all,Too little
1513,South,Man,57,Married,High school,No,Not applicable,Moderate,Clinton,NA,Don't know,Weekly,Yes,Very happy,Not at all,About right
1514,South,Not applicable,58,Married,Junior college,Yes,"[0, 24999]",Slghtly conservative,NA,NA,Not harsh enough,Occasionally,Yes,Not too happy,Not at all,Don't know
1515,South,Not applicable,50,Divorced,Less than high school,Yes,"[25000, 49999]",Moderate,NA,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,Not at all,About right
1516,South,Man,70,Never married,High school,No,Not applicable,Slightly liberal,NA,Oppose,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,About right
1517,South,Not applicable,58,Separated,Junior college,Yes,"[0, 24999]",Moderate,NA,Favor,Not harsh enough,Never,Yes,Pretty happy,Not at all,Too little
1518,South,Woman,68,Divorced,Junior college,No,Not applicable,Moderate,Clinton,Oppose,Too harsh,Occasionally,Don't know,Very happy,Satisfied,Too much
1519,South,Woman,25,Married,Junior college,Yes,"[25000, 49999]",Moderate,NA,NA,NA,Never,Yes,Pretty happy,Not at all,About right
1520,South,Not applicable,68,Widowed,High school,No,Not applicable,Slghtly conservative,NA,Favor,About right,Never,No,Pretty happy,More or less,Too little
1521,South,Woman,54,Divorced,High school,Yes,"[0, 24999]",Conservative,Trump,Favor,Not harsh enough,Never,Yes,Not too happy,Not at all,Too much
1522,South,Woman,30,Divorced,Less than high school,No,Not applicable,Moderate,NA,Favor,Not harsh enough,Monthly,Yes,Pretty happy,Not at all,Too little
1523,South,Not applicable,64,Divorced,High school,Yes,"[0, 24999]",Moderate,Clinton,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,Too little
1524,South,Man,58,Married,Less than high school,Yes,"[25000, 49999]",Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Very happy,More or less,Too little
1525,South,Not applicable,69,Married,Less than high school,No,Not applicable,Moderate,Clinton,NA,Too harsh,Weekly,Yes,NA,More or less,Don't know
1526,South,Not applicable,56,Married,High school,No,"[50000, 74999]",Slghtly conservative,NA,Oppose,Don't know,Never,Yes,Not too happy,Not at all,Too much
1527,South,Woman,69,Married,High school,No,Not applicable,Conservative,Trump,Oppose,Not harsh enough,Never,Yes,Pretty happy,More or less,Too much
1528,South,Man,46,Married,High school,Yes,NA,NA,Trump,Favor,Not harsh enough,Never,Yes,Very happy,Satisfied,About right
1529,South,Not applicable,34,Divorced,Less than high school,Yes,"[0, 24999]",Moderate,NA,Favor,Don't know,Never,No,Very happy,More or less,Don't know
1530,South,Not applicable,67,Divorced,High school,No,Not applicable,Liberal,Trump,Favor,Not harsh enough,Weekly,Yes,Very happy,Not at all,Too little
1531,South,Not applicable,40,Never married,High school,No,Not applicable,Moderate,NA,Oppose,Don't know,Never,Yes,Not too happy,Not at all,Too little
1532,South,Woman,44,Divorced,High school,No,Not applicable,Moderate,NA,Favor,Not harsh enough,Weekly,Yes,Not too happy,Not at all,Too little
1533,South,Not applicable,32,Never married,Junior college,Yes,"[25000, 49999]",Moderate,Clinton,Favor,Not harsh enough,Monthly,Yes,Pretty happy,Not at all,Too little
1534,South,Man,33,Never married,Less than high school,Yes,"[0, 24999]",Slightly liberal,Clinton,Favor,Not harsh enough,Occasionally,Yes,Not too happy,More or less,About right
1535,South,Not applicable,35,Married,Less than high school,Yes,"[0, 24999]",NA,NA,Oppose,Not harsh enough,Monthly,Yes,Very happy,Satisfied,Don't know
1536,South,Not applicable,70,Married,Junior college,No,Not applicable,Moderate,NA,NA,Don't know,Weekly,NA,Very happy,Satisfied,About right
1537,South,Man,59,Never married,High school,No,"[0, 24999]",Moderate,Trump,Favor,Not harsh enough,Weekly,Yes,Pretty happy,Not at all,About right
1538,South,Woman,32,Never married,Less than high school,Yes,"[0, 24999]",Slightly liberal,Clinton,Oppose,Not harsh enough,Weekly,Yes,Not too happy,More or less,Too little
1539,South,Not applicable,53,Married,High school,Yes,"[0, 24999]",Moderate,NA,Favor,Don't know,Never,Yes,Pretty happy,More or less,About right
1540,South,Woman,39,Never married,Less than high school,No,"[0, 24999]",NA,NA,Oppose,Too harsh,Occasionally,Yes,Pretty happy,Not at all,Too much
1541,South,Woman,43,Married,Graduate,Yes,"[50000, 74999]",Moderate,Clinton,Favor,Don't know,Occasionally,Yes,Pretty happy,More or less,Too little
1542,South,Not applicable,26,Never married,High school,Yes,Not applicable,Moderate,Clinton,Favor,Not harsh enough,Never,Yes,Very happy,More or less,Too little
1543,South,Man,64,Married,Graduate,No,Not applicable,Slghtly conservative,Other,Oppose,Not harsh enough,Weekly,No,Very happy,Satisfied,Too much
1544,South,Woman,62,Divorced,High school,Yes,"[0, 24999]",NA,NA,Favor,Not harsh enough,Never,Yes,Not too happy,Not at all,Too little
1545,South,Man,72,Divorced,Bachelor,No,Not applicable,Conservative,Trump,Favor,About right,Weekly,Yes,Not too happy,More or less,Too much
1546,South,Not applicable,58,Married,High school,Yes,"[25000, 49999]",Slghtly conservative,NA,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,About right
1547,South,Woman,22,Married,Less than high school,Yes,Not applicable,Moderate,Other,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,Too little
1548,South,NA,60,Married,Less than high school,Yes,Not applicable,Extremely liberal,NA,Oppose,Too harsh,Monthly,Yes,Not too happy,More or less,About right
1549,South,Man,42,Married,High school,Yes,"[50000, 74999]",Conservative,Trump,Favor,About right,Weekly,Yes,Pretty happy,Not at all,Too much
1550,South,Not applicable,62,Divorced,Graduate,No,Not applicable,Extremely liberal,Other,Oppose,Too harsh,Never,Don't know,Pretty happy,Satisfied,Too little
1551,South,Woman,39,Divorced,Junior college,No,Not applicable,Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Not too happy,Not at all,About right
1552,South,Not applicable,24,Married,High school,Yes,"[0, 24999]",Moderate,Trump,Favor,Not harsh enough,Weekly,No,Pretty happy,More or less,About right
1553,South,Woman,38,Never married,Less than high school,No,Not applicable,Slightly liberal,Clinton,Oppose,Too harsh,Weekly,Yes,Not too happy,Not at all,Too little
1554,South,Not applicable,39,Married,High school,Yes,"[0, 24999]",Conservative,Trump,Favor,About right,Weekly,Yes,Very happy,More or less,Too little
1555,South,Woman,32,Married,Bachelor,Yes,"[25000, 49999]",Extrmly conservative,Trump,Favor,About right,Weekly,Yes,Very happy,Satisfied,About right
1556,South,Man,85,Married,Graduate,Yes,"[75000, 129999]",Conservative,Trump,Oppose,Too harsh,Weekly,No,Very happy,Satisfied,Too much
1557,South,Man,88,Widowed,High school,No,Not applicable,Slightly liberal,Trump,Favor,Not harsh enough,Weekly,Yes,Not too happy,Satisfied,Too little
1558,South,Woman,44,Married,Bachelor,Yes,"[25000, 49999]",Slghtly conservative,Trump,Oppose,Don't know,Monthly,Yes,Very happy,Satisfied,About right
1559,South,Man,18,Never married,High school,No,Not applicable,Conservative,NA,Favor,Not harsh enough,Weekly,Yes,Pretty happy,Satisfied,Don't know
1560,South,Woman,32,Never married,Junior college,Yes,"[0, 24999]",Moderate,Clinton,Oppose,Too harsh,Monthly,Yes,Pretty happy,Not at all,About right
1561,South,Not applicable,60,Married,Bachelor,Yes,"[25000, 49999]",Extremely liberal,Clinton,Oppose,Too harsh,Weekly,Yes,Very happy,Satisfied,Too little
1562,South,Man,NA,Married,High school,Yes,"[75000, 129999]",Conservative,Trump,Favor,Not harsh enough,Monthly,Yes,Very happy,Satisfied,About right
1563,South,Woman,72,Married,Graduate,No,Not applicable,Liberal,Clinton,Oppose,Too harsh,Weekly,Yes,Very happy,More or less,Too little
1564,South,Woman,61,Widowed,Graduate,Yes,"[0, 24999]",Moderate,Clinton,Oppose,Too harsh,Weekly,Yes,Pretty happy,More or less,About right
1565,South,Not applicable,27,Married,High school,Yes,Not applicable,Moderate,Clinton,Favor,Not harsh enough,Monthly,Yes,Pretty happy,More or less,Too little
1566,South,Not applicable,42,Married,Less than high school,Yes,"[25000, 49999]",Moderate,Clinton,Oppose,Not harsh enough,Weekly,Yes,Very happy,More or less,About right
1567,South,Not applicable,51,Separated,Bachelor,Yes,"[50000, 74999]",Moderate,Clinton,Oppose,Not harsh enough,Monthly,Yes,Pretty happy,Not at all,About right
1568,South,Man,38,Married,High school,Yes,"[75000, 129999]",Conservative,NA,Favor,Not harsh enough,Never,Yes,Very happy,More or less,About right
1569,South,Woman,44,Divorced,High school,Yes,"[0, 24999]",Liberal,Trump,NA,Don't know,Occasionally,Yes,Pretty happy,Not at all,Too little
1570,South,Man,37,Never married,Bachelor,Yes,"[25000, 49999]",Liberal,Clinton,Favor,Not harsh enough,Occasionally,Yes,Very happy,Satisfied,Too little
1571,South,Not applicable,73,Widowed,Less than high school,No,Not applicable,Moderate,Clinton,NA,Not harsh enough,Weekly,Yes,Very happy,Satisfied,Too little
1572,South,Not applicable,21,Never married,High school,No,"[0, 24999]",Moderate,NA,Oppose,Too harsh,Weekly,Yes,Not too happy,Not at all,About right
1573,South,Man,60,Never married,High school,No,Not applicable,Moderate,NA,NA,Not harsh enough,Weekly,Yes,Very happy,Not at all,Too little
1574,South,Not applicable,70,Married,High school,Yes,"[0, 24999]",Moderate,Clinton,Oppose,Not harsh enough,Weekly,Yes,Not too happy,More or less,About right
1575,South,Not applicable,70,Separated,Graduate,No,Not applicable,Extrmly conservative,Clinton,NA,Too harsh,Weekly,Yes,Very happy,Satisfied,About right
1576,South,Man,89,Married,Junior college,No,Not applicable,Moderate,Clinton,Oppose,Not harsh enough,Monthly,Don't know,Pretty happy,More or less,About right
1577,South,Not applicable,35,Never married,Less than high school,Yes,"[0, 24999]",Liberal,Clinton,Favor,Too harsh,Monthly,Don't know,Pretty happy,More or less,About right
1578,South,Woman,51,Married,High school,Yes,"[25000, 49999]",NA,Clinton,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,Not at all,Too little
1579,South,Not applicable,37,Married,High school,Yes,"[25000, 49999]",Slghtly conservative,NA,Oppose,Not harsh enough,Occasionally,No,Pretty happy,More or less,Too little
1580,South,Not applicable,71,Married,High school,No,Not applicable,Moderate,Trump,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,About right
1581,South,Man,35,Married,High school,Yes,Not applicable,Conservative,Trump,Favor,Not harsh enough,Occasionally,Yes,Pretty happy,More or less,Too little
1582,South,Not applicable,78,Married,High school,No,Not applicable,Moderate,Trump,Favor,Don't know,Weekly,Yes,Pretty happy,Satisfied,Too much
1583,South,Man,32,Never married,High school,Yes,"[0, 24999]",Slghtly conservative,Trump,Favor,Too harsh,Occasionally,Don't know,Pretty happy,Not at all,Too little
1584,South,Man,62,Divorced,High school,Yes,"[75000, 129999]",Extrmly conservative,Trump,Favor,Not harsh enough,Never,Yes,Very happy,Satisfied,Too much
1585,South,Woman,41,Married,Graduate,Yes,"[50000, 74999]",Liberal,Clinton,Oppose,Too harsh,Monthly,Yes,Pretty happy,More or less,Too little
1586,South,Woman,36,Married,High school,No,Not applicable,Moderate,NA,Favor,Not harsh enough,Never,Yes,Not too happy,Not at all,About right
1587,South,Man,20,Never married,High school,Yes,Not applicable,Moderate,Clinton,Oppose,Too harsh,Occasionally,Yes,Pretty happy,Satisfied,About right
1588,South,Not applicable,36,Never married,High school,Yes,"[0, 24999]",Slightly liberal,Clinton,Favor,Too harsh,Never,Yes,Pretty happy,More or less,Too much
1589,South,Not applicable,85,Widowed,High school,No,Not applicable,Conservative,Trump,Favor,Not harsh enough,Weekly,Yes,Pretty happy,More or less,About right
1590,South,Not applicable,71,Widowed,Bachelor,No,Not applicable,Slightly liberal,Clinton,Favor,About right,Weekly,Yes,Not too happy,Satisfied,Too little
